Timestamp,Rede,Token,Cotação USD,Cotação BRL,Função,Gas Usado,Preço do Gas (em gwei),Custo (token),USD,BRL
2025-08-26T18:00:09.081Z,Polygon,Polygon,0.2405,1.3100,setPreco,26641,25.00000023,0.00066602500612743,0.0002,0.0009
2025-08-26T19:00:13.666Z,Ethereum,ethereum,4546.9500,24720.0000,Deploy,519148,0.733022814,0.000380547327842472,1.7303,9.4071
2025-08-26T19:00:13.681Z,BNB Chain,binancecoin,855.5500,4651.1800,Deploy,519148,0.1,0.0000519148,0.0444,0.2415
2025-08-26T19:00:13.684Z,Polygon,matic-network,0.2423,1.3200,Deploy,519148,25.000001791,0.012978700929794068,0.0031,0.0171
2025-08-26T19:00:13.726Z,Ethereum,Ethereum,4546.9500,24720.0000,setNome,28132,0.733022814,0.000020621397803448,0.0938,0.5098
2025-08-26T19:00:13.727Z,BNB Chain,BNB Chain,855.5500,4651.1800,setNome,28132,0.1,0.0000028132,0.0024,0.0131
2025-08-26T19:00:13.729Z,Polygon,Polygon,0.2423,1.3200,setNome,28132,25.000001791,0.000703300050384412,0.0002,0.0009
2025-08-26T19:00:13.757Z,Ethereum,Ethereum,4546.9500,24720.0000,setPreco,26641,0.733022814,0.000019528460787774,0.0888,0.4827
2025-08-26T19:00:13.759Z,BNB Chain,BNB Chain,855.5500,4651.1800,setPreco,26641,0.1,0.0000026641,0.0023,0.0124
2025-08-26T19:00:13.761Z,Polygon,Polygon,0.2423,1.3200,setPreco,26641,25.000001791,0.000666025047714031,0.0002,0.0009
2025-08-26T20:00:10.902Z,Ethereum,ethereum,4589.7700,24938.0000,Deploy,519148,0.63936637,0.00033192577225276,1.5235,8.2776
2025-08-26T20:00:10.917Z,BNB Chain,binancecoin,859.0700,4667.6600,Deploy,519148,0.1,0.0000519148,0.0446,0.2423
2025-08-26T20:00:10.923Z,Polygon,matic-network,0.2444,1.3300,Deploy,519148,26.000000113,0.013497848058663724,0.0033,0.0180
2025-08-26T20:00:11.001Z,Ethereum,Ethereum,4589.7700,24938.0000,setNome,28132,0.63936637,0.00001798665472084,0.0826,0.4486
2025-08-26T20:00:11.003Z,BNB Chain,BNB Chain,859.0700,4667.6600,setNome,28132,0.1,0.0000028132,0.0024,0.0131
2025-08-26T20:00:11.004Z,Polygon,Polygon,0.2444,1.3300,setNome,28132,26.000000113,0.000731432003178916,0.0002,0.0010
2025-08-26T20:00:11.046Z,Ethereum,Ethereum,4589.7700,24938.0000,setPreco,26641,0.63936637,0.00001703335946317,0.0782,0.4248
2025-08-26T20:00:11.047Z,BNB Chain,BNB Chain,859.0700,4667.6600,setPreco,26641,0.1,0.0000026641,0.0023,0.0124
2025-08-26T20:00:11.048Z,Polygon,Polygon,0.2444,1.3300,setPreco,26641,26.000000113,0.000692666003010433,0.0002,0.0009
2025-08-26T21:00:10.317Z,Ethereum,ethereum,4586.3900,24915.0000,Deploy,519148,0.400019518,0.000207669332730664,0.9525,5.1741
2025-08-26T21:00:10.334Z,BNB Chain,binancecoin,862.2200,4683.9300,Deploy,519148,0.1,0.0000519148,0.0448,0.2432
2025-08-26T21:00:10.337Z,Polygon,matic-network,0.2466,1.3400,Deploy,519148,26.000000098,0.013497848050876504,0.0033,0.0181
2025-08-26T21:00:10.387Z,Ethereum,Ethereum,4586.3900,24915.0000,setNome,28132,0.400019518,0.000011253349080376,0.0516,0.2804
2025-08-26T21:00:10.389Z,BNB Chain,BNB Chain,862.2200,4683.9300,setNome,28132,0.1,0.0000028132,0.0024,0.0132
2025-08-26T21:00:10.391Z,Polygon,Polygon,0.2466,1.3400,setNome,28132,26.000000098,0.000731432002756936,0.0002,0.0010
2025-08-26T21:00:10.428Z,Ethereum,Ethereum,4586.3900,24915.0000,setPreco,26641,0.400019518,0.000010656919979038,0.0489,0.2655
2025-08-26T21:00:10.430Z,BNB Chain,BNB Chain,862.2200,4683.9300,setPreco,26641,0.1,0.0000026641,0.0023,0.0125
2025-08-26T21:00:10.431Z,Polygon,Polygon,0.2466,1.3400,setPreco,26641,26.000000098,0.000692666002610818,0.0002,0.0009
2025-08-26T22:00:10.309Z,Ethereum,ethereum,4603.3700,25003.0000,Deploy,519148,0.331661404,0.000172181354563792,0.7926,4.3051
2025-08-26T22:00:10.317Z,BNB Chain,binancecoin,862.3400,4683.8000,Deploy,519148,0.1,0.0000519148,0.0448,0.2432
2025-08-26T22:00:10.319Z,Polygon,matic-network,0.2464,1.3400,Deploy,519148,25.968000092,0.013481235311761616,0.0033,0.0181
2025-08-26T22:00:10.349Z,Ethereum,Ethereum,4603.3700,25003.0000,setNome,28132,0.331661404,0.000009330298617328,0.0430,0.2333
2025-08-26T22:00:10.350Z,BNB Chain,BNB Chain,862.3400,4683.8000,setNome,28132,0.1,0.0000028132,0.0024,0.0132
2025-08-26T22:00:10.351Z,Polygon,Polygon,0.2464,1.3400,setNome,28132,25.968000092,0.000730531778588144,0.0002,0.0010
2025-08-26T22:00:10.372Z,Ethereum,Ethereum,4603.3700,25003.0000,setPreco,26641,0.331661404,0.000008835791463964,0.0407,0.2209
2025-08-26T22:00:10.373Z,BNB Chain,BNB Chain,862.3400,4683.8000,setPreco,26641,0.1,0.0000026641,0.0023,0.0125
2025-08-26T22:00:10.374Z,Polygon,Polygon,0.2464,1.3400,setPreco,26641,25.968000092,0.000691813490450972,0.0002,0.0009
2025-08-27T18:00:09.548Z,Ethereum,ethereum,4634.0400,25123.0000,Deploy,519148,0.841695465,0.00043696451726382,2.0249,10.9779
2025-08-27T18:00:09.566Z,BNB Chain,binancecoin,866.0800,4695.2700,Deploy,519148,0.1,0.0000519148,0.0450,0.2438
2025-08-27T18:00:09.568Z,Polygon,matic-network,0.2445,1.3300,Deploy,519148,26.000000122,0.013497848063336056,0.0033,0.0180
2025-08-27T18:00:09.615Z,Ethereum,Ethereum,4634.0400,25123.0000,setNome,28132,0.841695465,0.00002367857682138,0.1097,0.5949
2025-08-27T18:00:09.616Z,BNB Chain,BNB Chain,866.0800,4695.2700,setNome,28132,0.1,0.0000028132,0.0024,0.0132
2025-08-27T18:00:09.618Z,Polygon,Polygon,0.2445,1.3300,setNome,28132,26.000000122,0.000731432003432104,0.0002,0.0010
2025-08-27T18:00:09.652Z,Ethereum,Ethereum,4634.0400,25123.0000,setPreco,26641,0.841695465,0.000022423608883065,0.1039,0.5633
2025-08-27T18:00:09.654Z,BNB Chain,BNB Chain,866.0800,4695.2700,setPreco,26641,0.1,0.0000026641,0.0023,0.0125
2025-08-27T18:00:09.655Z,Polygon,Polygon,0.2445,1.3300,setPreco,26641,26.000000122,0.000692666003250202,0.0002,0.0009
2025-08-27T19:00:09.753Z,Ethereum,ethereum,4594.3300,24915.0000,Deploy,519148,0.722853518,0.000375267958162664,1.7241,9.3498
2025-08-27T19:00:09.764Z,BNB Chain,binancecoin,863.8600,4684.6900,Deploy,519148,0.1,0.0000519148,0.0448,0.2432
2025-08-27T19:00:09.766Z,Polygon,matic-network,0.2432,1.3200,Deploy,519148,26.000357377,0.013498033531554796,0.0033,0.0178
2025-08-27T19:00:09.795Z,Ethereum,Ethereum,4594.3300,24915.0000,setNome,28132,0.722853518,0.000020335315168376,0.0934,0.5067
2025-08-27T19:00:09.796Z,BNB Chain,BNB Chain,863.8600,4684.6900,setNome,28132,0.1,0.0000028132,0.0024,0.0132
2025-08-27T19:00:09.797Z,Polygon,Polygon,0.2432,1.3200,setNome,28132,26.000357377,0.000731442053729764,0.0002,0.0010
2025-08-27T19:00:09.820Z,Ethereum,Ethereum,4594.3300,24915.0000,setPreco,26641,0.722853518,0.000019257540573038,0.0885,0.4798
2025-08-27T19:00:09.821Z,BNB Chain,BNB Chain,863.8600,4684.6900,setPreco,26641,0.1,0.0000026641,0.0023,0.0125
2025-08-27T19:00:09.822Z,Polygon,Polygon,0.2432,1.3200,setPreco,26641,26.000357377,0.000692675520880657,0.0002,0.0009
2025-08-27T20:00:10.108Z,Ethereum,ethereum,4567.8100,24747.0000,Deploy,519148,0.657944286,0.000341570460188328,1.5602,8.4528
2025-08-27T20:00:10.112Z,BNB Chain,binancecoin,861.0100,4664.8100,Deploy,519148,0.1,0.0000519148,0.0447,0.2422
2025-08-27T20:00:10.113Z,Polygon,matic-network,0.2411,1.3100,Deploy,519148,25.993480661,0.013494463498196828,0.0033,0.0177
2025-08-27T20:00:10.139Z,Ethereum,Ethereum,4567.8100,24747.0000,setNome,28132,0.657944286,0.000018509288653752,0.0845,0.4580
2025-08-27T20:00:10.140Z,BNB Chain,BNB Chain,861.0100,4664.8100,setNome,28132,0.1,0.0000028132,0.0024,0.0131
2025-08-27T20:00:10.141Z,Polygon,Polygon,0.2411,1.3100,setNome,28132,25.993480661,0.000731248597955252,0.0002,0.0010
2025-08-27T20:00:10.163Z,Ethereum,Ethereum,4567.8100,24747.0000,setPreco,26641,0.657944286,0.000017528293723326,0.0801,0.4338
2025-08-27T20:00:10.166Z,BNB Chain,BNB Chain,861.0100,4664.8100,setPreco,26641,0.1,0.0000026641,0.0023,0.0124
2025-08-27T20:00:10.167Z,Polygon,Polygon,0.2411,1.3100,setPreco,26641,25.993480661,0.000692492318289701,0.0002,0.0009
2025-08-27T21:00:12.455Z,Ethereum,ethereum,4592.0900,24877.0000,Deploy,519148,0.420548187,0.000218326750184676,1.0026,5.4313
2025-08-27T21:00:12.471Z,BNB Chain,binancecoin,864.0800,4681.0900,Deploy,519148,0.1,0.0000519148,0.0449,0.2430
2025-08-27T21:00:12.473Z,Polygon,matic-network,0.2426,1.3100,Deploy,519148,25.929898066,0.013461454721167768,0.0033,0.0176
2025-08-27T21:00:12.543Z,Ethereum,Ethereum,4592.0900,24877.0000,setNome,28132,0.420548187,0.000011830861596684,0.0543,0.2943
2025-08-27T21:00:12.546Z,BNB Chain,BNB Chain,864.0800,4681.0900,setNome,28132,0.1,0.0000028132,0.0024,0.0132
2025-08-27T21:00:12.548Z,Polygon,Polygon,0.2426,1.3100,setNome,28132,25.929898066,0.000729459892392712,0.0002,0.0010
2025-08-27T21:00:12.592Z,Ethereum,Ethereum,4592.0900,24877.0000,setPreco,26641,0.420548187,0.000011203824249867,0.0514,0.2787
2025-08-27T21:00:12.595Z,BNB Chain,BNB Chain,864.0800,4681.0900,setPreco,26641,0.1,0.0000026641,0.0023,0.0125
2025-08-27T21:00:12.597Z,Polygon,Polygon,0.2426,1.3100,setPreco,26641,25.929898066,0.000690798414376306,0.0002,0.0009
2025-08-27T22:00:12.466Z,Ethereum,ethereum,4520.1500,24488.0000,Deploy,519148,1.284428706,0.000666808593862488,3.0141,16.3288
2025-08-27T22:00:12.483Z,BNB Chain,binancecoin,859.8400,4658.2500,Deploy,519148,0.1,0.0000519148,0.0446,0.2418
2025-08-27T22:00:12.484Z,Polygon,matic-network,0.2404,1.3000,Deploy,519148,26.000000111,0.013497848057625428,0.0032,0.0175
2025-08-27T22:00:12.522Z,Ethereum,Ethereum,4520.1500,24488.0000,setNome,28132,1.284428706,0.000036133548357192,0.1633,0.8848
2025-08-27T22:00:12.524Z,BNB Chain,BNB Chain,859.8400,4658.2500,setNome,28132,0.1,0.0000028132,0.0024,0.0131
2025-08-27T22:00:12.525Z,Polygon,Polygon,0.2404,1.3000,setNome,28132,26.000000111,0.000731432003122652,0.0002,0.0010
2025-08-27T22:00:12.571Z,Ethereum,Ethereum,4520.1500,24488.0000,setPreco,26641,1.284428706,0.000034218465156546,0.1547,0.8379
2025-08-27T22:00:12.575Z,BNB Chain,BNB Chain,859.8400,4658.2500,setPreco,26641,0.1,0.0000026641,0.0023,0.0124
2025-08-27T22:00:12.577Z,Polygon,Polygon,0.2404,1.3000,setPreco,26641,26.000000111,0.000692666002957151,0.0002,0.0009
2025-08-27T23:00:10.378Z,Ethereum,ethereum,4522.9100,24505.0000,Deploy,519148,0.746333796,0.000387457697525808,1.7524,9.4947
2025-08-27T23:00:10.385Z,BNB Chain,binancecoin,858.1600,4649.4300,Deploy,519148,0.1,0.0000519148,0.0446,0.2414
2025-08-27T23:00:10.387Z,Polygon,matic-network,0.2413,1.3100,Deploy,519148,26.001000113,0.013498367206663724,0.0033,0.0177
2025-08-27T23:00:10.416Z,Ethereum,Ethereum,4522.9100,24505.0000,setNome,28132,0.746333796,0.000020995862349072,0.0950,0.5145
2025-08-27T23:00:10.417Z,BNB Chain,BNB Chain,858.1600,4649.4300,setNome,28132,0.1,0.0000028132,0.0024,0.0131
2025-08-27T23:00:10.418Z,Polygon,Polygon,0.2413,1.3100,setNome,28132,26.001000113,0.000731460135178916,0.0002,0.0010
2025-08-27T23:00:10.443Z,Ethereum,Ethereum,4522.9100,24505.0000,setPreco,26641,0.746333796,0.000019883078659236,0.0899,0.4872
2025-08-27T23:00:10.444Z,BNB Chain,BNB Chain,858.1600,4649.4300,setPreco,26641,0.1,0.0000026641,0.0023,0.0124
2025-08-27T23:00:10.445Z,Polygon,Polygon,0.2413,1.3100,setPreco,26641,26.001000113,0.000692692644010433,0.0002,0.0009
2025-08-28T18:00:11.891Z,Ethereum,ethereum,4488.7600,24264.0000,Deploy,519148,0.66157424,0.00034345494354752,1.5417,8.3336
2025-08-28T18:00:11.905Z,BNB Chain,binancecoin,875.8800,4734.6400,Deploy,519148,0.1,0.0000519148,0.0455,0.2458
2025-08-28T18:00:11.908Z,Polygon,matic-network,0.2427,1.3100,Deploy,519148,25.833374275,0.0134113445881177,0.0033,0.0176
2025-08-28T18:00:11.969Z,Ethereum,Ethereum,4488.7600,24264.0000,setNome,28132,0.66157424,0.00001861140651968,0.0835,0.4516
2025-08-28T18:00:11.973Z,BNB Chain,BNB Chain,875.8800,4734.6400,setNome,28132,0.1,0.0000028132,0.0025,0.0133
2025-08-28T18:00:11.974Z,Polygon,Polygon,0.2427,1.3100,setNome,28132,25.833374275,0.0007267444851043,0.0002,0.0010
2025-08-28T18:00:12.013Z,Ethereum,Ethereum,4488.7600,24264.0000,setPreco,26641,0.66157424,0.00001762499932784,0.0791,0.4277
2025-08-28T18:00:12.015Z,BNB Chain,BNB Chain,875.8800,4734.6400,setPreco,26641,0.1,0.0000026641,0.0023,0.0126
2025-08-28T18:00:12.015Z,Polygon,Polygon,0.2427,1.3100,setPreco,26641,25.833374275,0.000688226924060275,0.0002,0.0009
2025-08-28T19:00:09.148Z,Ethereum,ethereum,4483.1900,24239.0000,Deploy,519148,0.301564236,0.000156556469990928,0.7019,3.7948
2025-08-28T19:00:09.163Z,BNB Chain,binancecoin,870.9500,4708.8900,Deploy,519148,0.1,0.0000519148,0.0452,0.2445
2025-08-28T19:00:09.167Z,Polygon,matic-network,0.2449,1.3200,Deploy,519148,25.999399995,0.01349753650860426,0.0033,0.0178
2025-08-28T19:00:09.227Z,Ethereum,Ethereum,4483.1900,24239.0000,setNome,28132,0.301564236,0.000008483605087152,0.0380,0.2056
2025-08-28T19:00:09.230Z,BNB Chain,BNB Chain,870.9500,4708.8900,setNome,28132,0.1,0.0000028132,0.0025,0.0132
2025-08-28T19:00:09.232Z,Polygon,Polygon,0.2449,1.3200,setNome,28132,25.999399995,0.00073141512065934,0.0002,0.0010
2025-08-28T19:00:09.274Z,Ethereum,Ethereum,4483.1900,24239.0000,setPreco,26641,0.301564236,0.000008033972811276,0.0360,0.1947
2025-08-28T19:00:09.276Z,BNB Chain,BNB Chain,870.9500,4708.8900,setPreco,26641,0.1,0.0000026641,0.0023,0.0125
2025-08-28T19:00:09.277Z,Polygon,Polygon,0.2449,1.3200,setPreco,26641,25.999399995,0.000692650015266795,0.0002,0.0009
2025-08-28T20:00:11.905Z,Ethereum,ethereum,4450.4800,24060.0000,Deploy,519148,0.291338903,0.000151248008814644,0.6731,3.6390
2025-08-28T20:00:11.929Z,BNB Chain,binancecoin,868.9700,4697.8000,Deploy,519148,0.1,0.0000519148,0.0451,0.2439
2025-08-28T20:00:11.933Z,Polygon,matic-network,0.2426,1.3100,Deploy,519148,25.696005191,0.013340029702897268,0.0032,0.0175
2025-08-28T20:00:12.036Z,Ethereum,Ethereum,4450.4800,24060.0000,setNome,28132,0.291338903,0.000008195946019196,0.0365,0.1972
2025-08-28T20:00:12.040Z,BNB Chain,BNB Chain,868.9700,4697.8000,setNome,28132,0.1,0.0000028132,0.0024,0.0132
2025-08-28T20:00:12.042Z,Polygon,Polygon,0.2426,1.3100,setNome,28132,25.696005191,0.000722880018033212,0.0002,0.0009
2025-08-28T20:00:12.119Z,Ethereum,Ethereum,4450.4800,24060.0000,setPreco,26641,0.291338903,0.000007761559714823,0.0345,0.1867
2025-08-28T20:00:12.126Z,BNB Chain,BNB Chain,868.9700,4697.8000,setPreco,26641,0.1,0.0000026641,0.0023,0.0125
2025-08-28T20:00:12.135Z,Polygon,Polygon,0.2426,1.3100,setPreco,26641,25.696005191,0.000684567274293431,0.0002,0.0009
2025-08-28T21:00:09.647Z,Ethereum,ethereum,4457.2000,24116.0000,Deploy,519148,0.28160916,0.00014619683219568,0.6516,3.5257
2025-08-28T21:00:09.661Z,BNB Chain,binancecoin,869.6100,4705.1300,Deploy,519148,0.1,0.0000519148,0.0451,0.2443
2025-08-28T21:00:09.663Z,Polygon,matic-network,0.2439,1.3200,Deploy,519148,25.027044779,0.012992740242928292,0.0032,0.0172
2025-08-28T21:00:09.704Z,Ethereum,Ethereum,4457.2000,24116.0000,setNome,28132,0.28160916,0.00000792222888912,0.0353,0.1911
2025-08-28T21:00:09.706Z,BNB Chain,BNB Chain,869.6100,4705.1300,setNome,28132,0.1,0.0000028132,0.0024,0.0132
2025-08-28T21:00:09.707Z,Polygon,Polygon,0.2439,1.3200,setNome,28132,25.027044779,0.000704060823722828,0.0002,0.0009
2025-08-28T21:00:09.741Z,Ethereum,Ethereum,4457.2000,24116.0000,setPreco,26641,0.28160916,0.00000750234963156,0.0334,0.1809
2025-08-28T21:00:09.743Z,BNB Chain,BNB Chain,869.6100,4705.1300,setPreco,26641,0.1,0.0000026641,0.0023,0.0125
2025-08-28T21:00:09.744Z,Polygon,Polygon,0.2439,1.3200,setPreco,26641,25.027044779,0.000666745499957339,0.0002,0.0009
2025-08-29T17:00:10.602Z,Ethereum,ethereum,4335.2800,23534.0000,Deploy,519148,0.694229963,0.000360408096831524,1.5625,8.4818
2025-08-29T17:00:10.612Z,BNB Chain,binancecoin,858.2700,4659.1000,Deploy,519148,0.1,0.0000519148,0.0446,0.2419
2025-08-29T17:00:10.616Z,Polygon,matic-network,0.2418,1.3100,Deploy,519148,25.014615012,0.012986287354249776,0.0031,0.0170
2025-08-29T17:00:10.701Z,Ethereum,Ethereum,4335.2800,23534.0000,setNome,28132,0.694229963,0.000019530077319116,0.0847,0.4596
2025-08-29T17:00:10.705Z,BNB Chain,BNB Chain,858.2700,4659.1000,setNome,28132,0.1,0.0000028132,0.0024,0.0131
2025-08-29T17:00:10.714Z,Polygon,Polygon,0.2418,1.3100,setNome,28132,25.014615012,0.000703711149517584,0.0002,0.0009
2025-08-29T17:00:10.777Z,Ethereum,Ethereum,4335.2800,23534.0000,setPreco,26641,0.694229963,0.000018494980444283,0.0802,0.4353
2025-08-29T17:00:10.779Z,BNB Chain,BNB Chain,858.2700,4659.1000,setPreco,26641,0.1,0.0000026641,0.0023,0.0124
2025-08-29T17:00:10.785Z,Polygon,Polygon,0.2418,1.3100,setPreco,26641,25.014615012,0.000666414358534692,0.0002,0.0009
2025-08-29T18:00:11.066Z,Ethereum,ethereum,4334.9500,23527.0000,Deploy,519148,0.380532747,0.000197552814539556,0.8564,4.6478
2025-08-29T18:00:11.080Z,BNB Chain,binancecoin,856.9900,4651.2100,Deploy,519148,0.1,0.0000519148,0.0445,0.2415
2025-08-29T18:00:11.082Z,Polygon,matic-network,0.2391,1.3000,Deploy,519148,26.000029977,0.013497863562499596,0.0032,0.0175
2025-08-29T18:00:11.148Z,Ethereum,Ethereum,4334.9500,23527.0000,setNome,28132,0.380532747,0.000010705147238604,0.0464,0.2519
2025-08-29T18:00:11.150Z,BNB Chain,BNB Chain,856.9900,4651.2100,setNome,28132,0.1,0.0000028132,0.0024,0.0131
2025-08-29T18:00:11.151Z,Polygon,Polygon,0.2391,1.3000,setNome,28132,26.000029977,0.000731432843312964,0.0002,0.0010
2025-08-29T18:00:11.181Z,Ethereum,Ethereum,4334.9500,23527.0000,setPreco,26641,0.380532747,0.000010137772912827,0.0439,0.2385
2025-08-29T18:00:11.182Z,BNB Chain,BNB Chain,856.9900,4651.2100,setPreco,26641,0.1,0.0000026641,0.0023,0.0124
2025-08-29T18:00:11.183Z,Polygon,Polygon,0.2391,1.3000,setPreco,26641,26.000029977,0.000692666798617257,0.0002,0.0009
2025-08-29T19:00:09.236Z,Ethereum,ethereum,4315.0900,23408.0000,Deploy,519148,0.339556437,0.000176280045155676,0.7607,4.1264
2025-08-29T19:00:09.248Z,BNB Chain,binancecoin,854.3300,4634.4800,Deploy,519148,0.1,0.0000519148,0.0444,0.2406
2025-08-29T19:00:09.251Z,Polygon,matic-network,0.2372,1.2900,Deploy,519148,25.24373162,0.01310523278305976,0.0031,0.0169
2025-08-29T19:00:09.282Z,Ethereum,Ethereum,4315.0900,23408.0000,setNome,28132,0.339556437,0.000009552401685684,0.0412,0.2236
2025-08-29T19:00:09.283Z,BNB Chain,BNB Chain,854.3300,4634.4800,setNome,28132,0.1,0.0000028132,0.0024,0.0130
2025-08-29T19:00:09.284Z,Polygon,Polygon,0.2372,1.2900,setNome,28132,25.24373162,0.00071015665793384,0.0002,0.0009
2025-08-29T19:00:09.310Z,Ethereum,Ethereum,4315.0900,23408.0000,setPreco,26641,0.339556437,0.000009046123038117,0.0390,0.2118
2025-08-29T19:00:09.311Z,BNB Chain,BNB Chain,854.3300,4634.4800,setPreco,26641,0.1,0.0000026641,0.0023,0.0123
2025-08-29T19:00:09.312Z,Polygon,Polygon,0.2372,1.2900,setPreco,26641,25.24373162,0.00067251825408842,0.0002,0.0009
2025-08-29T20:00:10.663Z,Ethereum,ethereum,4343.3200,23546.0000,Deploy,519148,0.325222265,0.00016883848843022,0.7333,3.9755
2025-08-29T20:00:10.672Z,BNB Chain,binancecoin,858.6900,4655.0200,Deploy,519148,0.1,0.0000519148,0.0446,0.2417
2025-08-29T20:00:10.675Z,Polygon,matic-network,0.2399,1.3000,Deploy,519148,25.446420901,0.013210458517912348,0.0032,0.0172
2025-08-29T20:00:10.714Z,Ethereum,Ethereum,4343.3200,23546.0000,setNome,28132,0.325222265,0.00000914915275898,0.0397,0.2154
2025-08-29T20:00:10.716Z,BNB Chain,BNB Chain,858.6900,4655.0200,setNome,28132,0.1,0.0000028132,0.0024,0.0131
2025-08-29T20:00:10.717Z,Polygon,Polygon,0.2399,1.3000,setNome,28132,25.446420901,0.000715858712786932,0.0002,0.0009
2025-08-29T20:00:10.747Z,Ethereum,Ethereum,4343.3200,23546.0000,setPreco,26641,0.325222265,0.000008664246361865,0.0376,0.2040
2025-08-29T20:00:10.748Z,BNB Chain,BNB Chain,858.6900,4655.0200,setPreco,26641,0.1,0.0000026641,0.0023,0.0124
2025-08-29T20:00:10.749Z,Polygon,Polygon,0.2399,1.3000,setPreco,26641,25.446420901,0.000677918099223541,0.0002,0.0009
2025-08-29T21:00:13.687Z,Ethereum,ethereum,4322.3400,23468.0000,Deploy,519148,0.386362467,0.000200579302018116,0.8670,4.7072
2025-08-29T21:00:13.702Z,BNB Chain,binancecoin,855.9600,4647.3500,Deploy,519148,0.1,0.0000519148,0.0444,0.2413
2025-08-29T21:00:13.703Z,Polygon,matic-network,0.2382,1.2900,Deploy,519148,25.000000405,0.01297870021025494,0.0031,0.0167
2025-08-29T21:00:13.740Z,Ethereum,Ethereum,4322.3400,23468.0000,setNome,28132,0.386362467,0.000010869148921644,0.0470,0.2551
2025-08-29T21:00:13.741Z,BNB Chain,BNB Chain,855.9600,4647.3500,setNome,28132,0.1,0.0000028132,0.0024,0.0131
2025-08-29T21:00:13.742Z,Polygon,Polygon,0.2382,1.2900,setNome,28132,25.000000405,0.00070330001139346,0.0002,0.0009
2025-08-29T21:00:13.769Z,Ethereum,Ethereum,4322.3400,23468.0000,setPreco,26641,0.386362467,0.000010293082483347,0.0445,0.2416
2025-08-29T21:00:13.770Z,BNB Chain,BNB Chain,855.9600,4647.3500,setPreco,26641,0.1,0.0000026641,0.0023,0.0124
2025-08-29T21:00:13.771Z,Polygon,Polygon,0.2382,1.2900,setPreco,26641,25.000000405,0.000666025010789605,0.0002,0.0009
2025-08-29T22:00:09.574Z,Ethereum,ethereum,4363.6300,23701.0000,Deploy,519148,0.278589741,0.000144629306860668,0.6311,3.4279
2025-08-29T22:00:09.584Z,BNB Chain,binancecoin,858.7500,4664.1900,Deploy,519148,0.1,0.0000519148,0.0446,0.2421
2025-08-29T22:00:09.585Z,Polygon,matic-network,0.2416,1.3100,Deploy,519148,25.000000141,0.012978700073199868,0.0031,0.0170
2025-08-29T22:00:09.613Z,Ethereum,Ethereum,4363.6300,23701.0000,setNome,28132,0.278589741,0.000007837286593812,0.0342,0.1858
2025-08-29T22:00:09.614Z,BNB Chain,BNB Chain,858.7500,4664.1900,setNome,28132,0.1,0.0000028132,0.0024,0.0131
2025-08-29T22:00:09.615Z,Polygon,Polygon,0.2416,1.3100,setNome,28132,25.000000141,0.000703300003966612,0.0002,0.0009
2025-08-29T22:00:09.641Z,Ethereum,Ethereum,4363.6300,23701.0000,setPreco,26641,0.278589741,0.000007421909289981,0.0324,0.1759
2025-08-29T22:00:09.642Z,BNB Chain,BNB Chain,858.7500,4664.1900,setPreco,26641,0.1,0.0000026641,0.0023,0.0124
2025-08-29T22:00:09.643Z,Polygon,Polygon,0.2416,1.3100,setPreco,26641,25.000000141,0.000666025003756381,0.0002,0.0009
2025-09-01T17:00:11.240Z,Ethereum,ethereum,4355.5900,23716.0000,Deploy,519148,3.588128724,0.001862769850807152,8.1135,44.1774
2025-09-01T17:00:11.250Z,BNB Chain,binancecoin,847.6100,4615.2500,Deploy,519148,0.1,0.0000519148,0.0440,0.2396
2025-09-01T17:00:11.253Z,Polygon,matic-network,0.2757,1.5000,Deploy,519148,25.000002351,0.012978701220516948,0.0036,0.0195
2025-09-01T17:00:11.302Z,Ethereum,Ethereum,4355.5900,23716.0000,setNome,28132,3.588128724,0.000100941237263568,0.4397,2.3939
2025-09-01T17:00:11.303Z,BNB Chain,BNB Chain,847.6100,4615.2500,setNome,28132,0.1,0.0000028132,0.0024,0.0130
2025-09-01T17:00:11.304Z,Polygon,Polygon,0.2757,1.5000,setNome,28132,25.000002351,0.000703300066138332,0.0002,0.0011
2025-09-01T17:00:11.336Z,Ethereum,Ethereum,4355.5900,23716.0000,setPreco,26641,3.588128724,0.000095591337336084,0.4164,2.2670
2025-09-01T17:00:11.337Z,BNB Chain,BNB Chain,847.6100,4615.2500,setPreco,26641,0.1,0.0000026641,0.0023,0.0123
2025-09-01T17:00:11.338Z,Polygon,Polygon,0.2757,1.5000,setPreco,26641,25.000002351,0.000666025062632991,0.0002,0.0010
2025-09-01T18:00:10.035Z,Ethereum,ethereum,4326.6700,23560.0000,Deploy,519148,2.239561194,0.001162663714742712,5.0305,27.3924
2025-09-01T18:00:10.049Z,BNB Chain,binancecoin,845.4800,4603.9900,Deploy,519148,0.1,0.0000519148,0.0439,0.2390
2025-09-01T18:00:10.051Z,Polygon,matic-network,0.2742,1.4900,Deploy,519148,25.527078642,0.013252331822837016,0.0036,0.0197
2025-09-01T18:00:10.086Z,Ethereum,Ethereum,4326.6700,23560.0000,setNome,28132,2.239561194,0.000063003335509608,0.2726,1.4844
2025-09-01T18:00:10.087Z,BNB Chain,BNB Chain,845.4800,4603.9900,setNome,28132,0.1,0.0000028132,0.0024,0.0130
2025-09-01T18:00:10.088Z,Polygon,Polygon,0.2742,1.4900,setNome,28132,25.527078642,0.000718127776356744,0.0002,0.0011
